ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,Position_Group
260779,S. Adingra,19,https://cdn.sofifa.com/players/260/779/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,57,69,FC Nordsjælland,https://cdn.sofifa.com/teams/1788/30.png,400000.0,1000,1381,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,SUB,17.0,"Jan 28, 2021",2022,175,68,48.0,51.0,22.0,51.0,50.0,59.0,45.0,35.0,42.0,56.0,84.0,82.0,76.0,48.0,71.0,52.0,54.0,33.0,42.0,44.0,42.0,24.0,55.0,48.0,40.0,52.0,26.0,26.0,8.0,13.0,6.0,14.0,10.0,LW,57.0,580000.0,24.0,SUB
228887,T. Mrčela,30,https://cdn.sofifa.com/players/228/887/22_60.png,Australia,https://cdn.sofifa.com/flags/au.png,65,65,SC East Bengal FC,https://cdn.sofifa.com/teams/111629/30.png,575000.0,700,1381,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,CB,2.0,"Sep 14, 2021",2022,195,88,27.0,28.0,73.0,53.0,23.0,43.0,20.0,47.0,47.0,50.0,37.0,49.0,33.0,52.0,36.0,42.0,30.0,74.0,90.0,32.0,76.0,66.0,20.0,47.0,45.0,56.0,64.0,64.0,10.0,10.0,6.0,13.0,13.0,CB,65.0,776000.0,61.0,DEFENDER
246713,K. Nkuba,19,https://cdn.sofifa.com/players/246/713/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,60,74,Royal Charleroi S.C.,https://cdn.sofifa.com/teams/670/30.png,575000.0,1000,1380,Right,1.0,3.0,3.0,High/ Low,Normal (170-185),No,SUB,28.0,"Oct 26, 2018",2023,173,70,56.0,58.0,28.0,58.0,39.0,71.0,37.0,40.0,43.0,66.0,78.0,73.0,76.0,50.0,79.0,38.0,77.0,32.0,34.0,41.0,32.0,26.0,51.0,41.0,43.0,52.0,13.0,18.0,7.0,12.0,14.0,12.0,10.0,RM,61.0,1200000.0,27.0,SUB
230140,O. Gonzalez,23,https://cdn.sofifa.com/players/230/140/22_60.png,Cameroon,https://cdn.sofifa.com/flags/cm.png,64,70,AC Ajaccio,https://cdn.sofifa.com/teams/614/30.png,850000.0,1000,1380,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,RCB,25.0,"Jun 16, 2021",2023,187,87,25.0,24.0,66.0,48.0,30.0,46.0,27.0,28.0,30.0,58.0,54.0,62.0,51.0,52.0,52.0,38.0,70.0,63.0,84.0,24.0,60.0,60.0,21.0,26.0,40.0,53.0,66.0,62.0,8.0,14.0,12.0,6.0,12.0,CB,66.0,1700000.0,61.0,DEFENDER
264051,J. Clarke,17,https://cdn.sofifa.com/players/264/051/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,56,73,Reading,https://cdn.sofifa.com/teams/1793/30.png,350000.0,950,1380,Right,1.0,3.0,2.0,High/ Medium,Normal (185+),No,SUB,39.0,"Jul 1, 2020",2022,191,80,39.0,55.0,57.0,44.0,42.0,55.0,35.0,29.0,31.0,47.0,73.0,71.0,68.0,57.0,48.0,60.0,65.0,55.0,74.0,50.0,45.0,17.0,54.0,51.0,65.0,45.0,16.0,13.0,13.0,6.0,15.0,6.0,8.0,ST,58.0,884000.0,16.0,SUB
264389,P. Ndiaye,23,https://cdn.sofifa.com/players/264/389/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,66,72,SC Rheindorf Altach,https://cdn.sofifa.com/teams/15009/30.png,1200000.0,3000,1380,Left,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,LCB,6.0,"Aug 26, 2021",2023,203,71,28.0,21.0,73.0,58.0,21.0,37.0,18.0,24.0,53.0,58.0,39.0,67.0,47.0,62.0,38.0,39.0,46.0,70.0,73.0,25.0,71.0,65.0,21.0,48.0,31.0,51.0,68.0,63.0,10.0,11.0,13.0,7.0,11.0,CB,68.0,2000000.0,64.0,DEFENDER
256174,J. Herrera,18,https://cdn.sofifa.com/players/256/174/22_60.png,Bolivia,https://cdn.sofifa.com/flags/bo.png,55,73,Club Bolívar,https://cdn.sofifa.com/teams/110968/30.png,300000.0,500,1380,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,13.0,"Jan 1, 2020",2021,180,73,24.0,30.0,55.0,61.0,23.0,50.0,22.0,40.0,40.0,58.0,60.0,58.0,51.0,46.0,75.0,50.0,74.0,60.0,55.0,30.0,47.0,60.0,32.0,46.0,39.0,37.0,60.0,55.0,7.0,5.0,5.0,7.0,5.0,CB,58.0,833000.0,50.0,RES
190637,I. Armaș,33,https://cdn.sofifa.com/players/190/637/22_60.png,Moldova,https://cdn.sofifa.com/flags/md.png,63,63,FC Voluntari,https://cdn.sofifa.com/teams/113182/30.png,230000.0,1000,1380,Left,1.0,3.0,2.0,Low/ High,Lean (185+),No,LCB,5.0,"Sep 3, 2018",2022,194,86,37.0,35.0,68.0,60.0,13.0,28.0,41.0,33.0,51.0,49.0,34.0,34.0,33.0,64.0,33.0,59.0,32.0,71.0,90.0,40.0,70.0,60.0,27.0,44.0,38.0,68.0,63.0,60.0,7.0,16.0,12.0,6.0,12.0,CB,63.0,311000.0,60.0,DEFENDER
216709,A. Sušac,32,https://cdn.sofifa.com/players/216/709/22_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,64,64,FSV Zwickau,https://cdn.sofifa.com/teams/110592/30.png,375000.0,800,1380,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,SUB,17.0,"Jul 1, 2021",2023,185,80,30.0,38.0,66.0,35.0,17.0,40.0,18.0,28.0,50.0,43.0,34.0,35.0,45.0,50.0,64.0,50.0,79.0,54.0,76.0,25.0,59.0,69.0,34.0,37.0,47.0,68.0,69.0,66.0,11.0,12.0,12.0,11.0,10.0,CB,64.0,544000.0,66.0,SUB
255384,O. Vanegas,25,https://cdn.sofifa.com/players/255/384/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,60,67,Deportivo Toluca,https://cdn.sofifa.com/teams/1882/30.png,450000.0,3000,1380,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,28.0,"Jul 1, 2021",2024,185,80,28.0,32.0,61.0,53.0,31.0,38.0,28.0,28.0,55.0,49.0,55.0,60.0,44.0,50.0,55.0,40.0,73.0,64.0,67.0,32.0,58.0,52.0,31.0,30.0,36.0,44.0,67.0,61.0,9.0,6.0,10.0,7.0,10.0,CB,62.0,855000.0,60.0,SUB
244755,M. Malec,26,https://cdn.sofifa.com/players/244/755/22_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,65,67,Pogoń Szczecin,https://cdn.sofifa.com/teams/110746/30.png,775000.0,2000,1379,Left,1.0,2.0,2.0,Medium/ High,Lean (185+),No,SUB,33.0,"Jul 1, 2018",2024,190,84,28.0,31.0,63.0,52.0,29.0,36.0,28.0,29.0,33.0,50.0,54.0,54.0,34.0,59.0,39.0,41.0,75.0,65.0,80.0,23.0,66.0,64.0,23.0,42.0,37.0,58.0,64.0,65.0,14.0,13.0,9.0,6.0,8.0,CB,67.0,1100000.0,65.0,SUB
241905,S. Ben Amar,23,https://cdn.sofifa.com/players/241/905/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,58,67,Dundalk FC,https://cdn.sofifa.com/teams/837/30.png,450000.0,700,1379,Right,1.0,3.0,3.0,Medium/ Medium,Lean (185+),No,SUB,17.0,"Aug 17, 2021",2021,185,76,34.0,58.0,59.0,54.0,55.0,59.0,42.0,38.0,37.0,55.0,62.0,61.0,49.0,56.0,46.0,58.0,49.0,54.0,63.0,49.0,37.0,19.0,58.0,43.0,61.0,48.0,21.0,15.0,14.0,15.0,7.0,14.0,5.0,ST,60.0,788000.0,32.0,SUB
262119,B. Tomiak,22,https://cdn.sofifa.com/players/262/119/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,62,73,1. FC Kaiserslautern,https://cdn.sofifa.com/teams/29/30.png,825000.0,950,1379,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RCB,2.0,"Jul 1, 2021",2023,193,87,34.0,26.0,67.0,54.0,27.0,28.0,31.0,25.0,47.0,44.0,58.0,63.0,56.0,56.0,43.0,45.0,64.0,64.0,85.0,30.0,55.0,57.0,28.0,32.0,38.0,46.0,65.0,58.0,7.0,12.0,6.0,6.0,8.0,CB,64.0,1400000.0,60.0,DEFENDER
220604,Jaume,30,https://cdn.sofifa.com/players/220/604/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,75,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,3700000.0,22000,1379,Right,1.0,3.0,1.0,Medium/ Medium,Lean (185+),Yes,SUB,1.0,"Sep 24, 2013",2023,185,73,30.0,11.0,16.0,57.0,18.0,13.0,25.0,13.0,55.0,32.0,58.0,58.0,60.0,72.0,59.0,56.0,72.0,40.0,68.0,12.0,21.0,25.0,16.0,43.0,25.0,56.0,12.0,22.0,73.0,77.0,74.0,71.0,75.0,GK,75.0,7800000.0,20.0,SUB
251264,H. Holgate,21,https://cdn.sofifa.com/players/251/264/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,70,Fleetwood Town,https://cdn.sofifa.com/teams/112260/30.png,700000.0,1000,1379,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,SUB,18.0,"May 8, 2018",2023,186,72,30.0,17.0,57.0,51.0,21.0,43.0,28.0,26.0,39.0,49.0,66.0,65.0,45.0,56.0,64.0,37.0,78.0,64.0,73.0,21.0,58.0,60.0,34.0,33.0,36.0,42.0,61.0,60.0,7.0,8.0,8.0,12.0,11.0,CB,63.0,1400000.0,61.0,SUB
228106,P. O'Connor,23,https://cdn.sofifa.com/players/228/106/22_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,63,69,Bradford City,https://cdn.sofifa.com/teams/1804/30.png,700000.0,3000,1379,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RCB,4.0,"Jun 18, 2019",2022,191,77,22.0,17.0,59.0,51.0,21.0,40.0,27.0,22.0,47.0,48.0,55.0,48.0,50.0,58.0,63.0,34.0,71.0,70.0,82.0,16.0,76.0,60.0,30.0,35.0,24.0,49.0,62.0,61.0,16.0,9.0,15.0,15.0,10.0,CB,65.0,1400000.0,65.0,DEFENDER
259713,A. Jasson,19,https://cdn.sofifa.com/players/259/713/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,54,74,New York City FC,https://cdn.sofifa.com/teams/112828/30.png,300000.0,850,1379,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,21.0,"Nov 19, 2020",2025,175,70,50.0,48.0,59.0,54.0,43.0,58.0,46.0,35.0,33.0,59.0,69.0,70.0,62.0,40.0,74.0,59.0,37.0,52.0,52.0,34.0,28.0,35.0,52.0,44.0,47.0,46.0,24.0,26.0,6.0,11.0,6.0,12.0,14.0,ST,56.0,750000.0,40.0,SUB
255854,Pacheco,20,https://cdn.sofifa.com/players/255/854/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,81,Real Sociedad,https://cdn.sofifa.com/teams/457/30.png,1800000.0,5000,1379,Left,1.0,3.0,2.0,Low/ Medium,Normal (170-185),No,RES,26.0,"Jul 1, 2021",2025,184,77,27.0,18.0,66.0,64.0,21.0,21.0,22.0,24.0,41.0,64.0,56.0,53.0,49.0,55.0,59.0,32.0,76.0,59.0,69.0,16.0,61.0,63.0,32.0,37.0,36.0,52.0,68.0,65.0,14.0,13.0,14.0,14.0,8.0,CB,67.0,4900000.0,62.0,RES
263443,S. Mischitz,17,https://cdn.sofifa.com/players/263/443/22_60.png,Austria,https://cdn.sofifa.com/flags/at.png,58,72,SC Rheindorf Altach,https://cdn.sofifa.com/teams/15009/30.png,450000.0,500,1379,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RES,14.0,"Jul 1, 2021",2025,175,60,55.0,24.0,46.0,56.0,25.0,55.0,35.0,32.0,32.0,57.0,71.0,61.0,68.0,55.0,74.0,27.0,63.0,58.0,41.0,29.0,48.0,54.0,37.0,44.0,34.0,49.0,55.0,52.0,7.0,9.0,5.0,12.0,6.0,RB,58.0,934000.0,52.0,RES
258661,R. Khaleel,18,https://cdn.sofifa.com/players/258/661/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,51,73,Crawley Town,https://cdn.sofifa.com/teams/110890/30.png,190000.0,700,1379,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RES,27.0,"Feb 28, 2020",2022,177,64,44.0,37.0,34.0,47.0,47.0,55.0,55.0,49.0,40.0,55.0,74.0,72.0,75.0,44.0,75.0,49.0,51.0,47.0,40.0,51.0,35.0,28.0,43.0,48.0,47.0,57.0,29.0,30.0,7.0,14.0,14.0,8.0,5.0,CAM,53.0,523000.0,30.0,RES
260586,D. Dierckx,18,https://cdn.sofifa.com/players/260/586/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,60,79,Parma,https://cdn.sofifa.com/teams/50/30.png,600000.0,1000,1379,Right,1.0,3.0,2.0,Low/ High,Normal (185+),No,RES,3.0,"Jan 1, 2021",2025,188,81,37.0,24.0,54.0,52.0,38.0,43.0,39.0,28.0,59.0,45.0,42.0,55.0,39.0,54.0,52.0,50.0,69.0,55.0,63.0,25.0,51.0,61.0,31.0,35.0,45.0,45.0,67.0,63.0,9.0,13.0,6.0,6.0,8.0,CB,62.0,1500000.0,61.0,RES
259442,R. van den Berg,16,https://cdn.sofifa.com/players/259/442/22_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,59,83,PEC Zwolle,https://cdn.sofifa.com/teams/1914/30.png,675000.0,500,1378,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RES,33.0,"May 24, 2020",2024,190,80,30.0,28.0,52.0,62.0,30.0,55.0,33.0,26.0,58.0,59.0,58.0,51.0,46.0,52.0,46.0,47.0,74.0,35.0,72.0,25.0,53.0,56.0,26.0,29.0,46.0,50.0,60.0,65.0,13.0,9.0,13.0,9.0,6.0,CB,61.0,1700000.0,54.0,RES
263364,L. Walta,18,https://cdn.sofifa.com/players/263/364/22_60.png,Finland,https://cdn.sofifa.com/flags/fi.png,54,74,FC Nordsjælland,https://cdn.sofifa.com/teams/1788/30.png,300000.0,650,1378,Right,1.0,4.0,2.0,Medium/ Medium,Normal (170-185),No,RES,33.0,"Jul 1, 2021",2023,178,70,37.0,54.0,36.0,63.0,38.0,54.0,42.0,37.0,52.0,53.0,61.0,66.0,56.0,47.0,72.0,50.0,55.0,43.0,48.0,35.0,43.0,26.0,48.0,52.0,48.0,53.0,37.0,43.0,5.0,13.0,6.0,14.0,6.0,CAM,56.0,675000.0,38.0,RES
253154,O. van Hattum,19,https://cdn.sofifa.com/players/253/154/22_60.png,New Zealand,https://cdn.sofifa.com/flags/nz.png,51,63,Wellington Phoenix,https://cdn.sofifa.com/teams/111766/30.png,140000.0,550,1378,Right,1.0,2.0,2.0,Medium/ Medium,Stocky (170-185),No,SUB,33.0,"Jul 1, 2019",2022,183,74,46.0,50.0,51.0,36.0,36.0,50.0,29.0,27.0,25.0,51.0,76.0,84.0,58.0,48.0,58.0,44.0,62.0,49.0,66.0,40.0,45.0,38.0,45.0,47.0,52.0,43.0,36.0,39.0,13.0,10.0,13.0,11.0,8.0,ST,53.0,203000.0,35.0,SUB
258689,Diego Bri,18,https://cdn.sofifa.com/players/258/689/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,58,74,Elche CF,https://cdn.sofifa.com/teams/468/30.png,525000.0,1000,1378,Left,1.0,3.0,3.0,High/ Low,Lean (170-185),No,RES,29.0,"Sep 9, 2020",2022,172,65,58.0,58.0,27.0,59.0,54.0,62.0,60.0,47.0,56.0,60.0,61.0,60.0,62.0,49.0,76.0,59.0,36.0,40.0,34.0,43.0,25.0,20.0,57.0,53.0,49.0,46.0,21.0,21.0,10.0,10.0,5.0,6.0,11.0,CAM,59.0,1400000.0,29.0,RES
264540,E. Lalchhanchhuaha,19,https://cdn.sofifa.com/players/264/540/22_60.png,India,https://cdn.sofifa.com/flags/in.png,47,60,NorthEast United FC,https://cdn.sofifa.com/teams/113040/30.png,110000.0,500,1378,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-),No,SUB,13.0,"Aug 31, 2021",2025,167,61,39.0,32.0,46.0,50.0,37.0,48.0,38.0,32.0,49.0,38.0,70.0,67.0,65.0,54.0,85.0,50.0,62.0,57.0,40.0,36.0,55.0,42.0,47.0,46.0,35.0,36.0,31.0,37.0,8.0,13.0,13.0,9.0,14.0,RM,50.0,217000.0,33.0,SUB
261496,M. Dijakovic,19,https://cdn.sofifa.com/players/261/496/22_60.png,Austria,https://cdn.sofifa.com/flags/at.png,59,74,SK Rapid Wien,https://cdn.sofifa.com/teams/254/30.png,500000.0,2000,1378,Left,1.0,3.0,2.0,Low/ High,Normal (185+),No,RES,33.0,"Jul 1, 2019",2024,185,75,29.0,22.0,62.0,53.0,31.0,24.0,26.0,31.0,49.0,34.0,65.0,69.0,63.0,54.0,60.0,47.0,67.0,63.0,71.0,21.0,59.0,58.0,33.0,32.0,37.0,48.0,60.0,58.0,15.0,10.0,7.0,8.0,6.0,CB,61.0,1100000.0,54.0,RES
260191,M. Niang,19,https://cdn.sofifa.com/players/260/191/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,59,77,Getafe CF,https://cdn.sofifa.com/teams/1860/30.png,575000.0,3000,1378,Left,1.0,3.0,3.0,Medium/ Medium,Lean (185+),No,RES,39.0,"Jul 1, 2020",2023,190,77,35.0,61.0,55.0,46.0,48.0,59.0,35.0,34.0,31.0,54.0,73.0,77.0,44.0,60.0,44.0,58.0,79.0,44.0,67.0,56.0,32.0,16.0,57.0,46.0,65.0,47.0,12.0,13.0,15.0,15.0,10.0,11.0,11.0,ST,61.0,1600000.0,15.0,RES
252958,20 S. García,19,https://cdn.sofifa.com/players/252/958/20_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,54,65,Atlético Huila,https://cdn.sofifa.com/teams/112528/30.png,110000.0,500,1378,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,32.0,"Jul 8, 2019",2023,175,70,45.0,45.0,38.0,62.0,33.0,50.0,32.0,36.0,52.0,54.0,65.0,63.0,65.0,49.0,75.0,54.0,62.0,54.0,40.0,46.0,45.0,32.0,53.0,48.0,36.0,49.0,36.0,36.0,9.0,9.0,14.0,7.0,6.0,CAM,55.0,171000.0,27.0,SUB
241035,J. Dinzeyi,21,https://cdn.sofifa.com/players/241/035/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,60,74,Carlisle United,https://cdn.sofifa.com/teams/1480/30.png,575000.0,1000,1378,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,6.0,"Aug 24, 2020",2022,183,83,33.0,26.0,58.0,44.0,37.0,46.0,33.0,33.0,34.0,51.0,58.0,62.0,47.0,41.0,60.0,48.0,68.0,51.0,65.0,30.0,49.0,56.0,30.0,36.0,37.0,42.0,66.0,63.0,10.0,5.0,8.0,11.0,14.0,CB,62.0,1400000.0,68.0,SUB
256743,A. Sylla,21,https://cdn.sofifa.com/players/256/743/22_60.png,Guinea,https://cdn.sofifa.com/flags/gn.png,59,69,FC Nantes,https://cdn.sofifa.com/teams/71/30.png,475000.0,3000,1377,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RES,39.0,"Jul 1, 2020",2025,180,75,59.0,29.0,58.0,53.0,28.0,37.0,32.0,29.0,38.0,39.0,66.0,52.0,42.0,53.0,54.0,42.0,68.0,66.0,63.0,22.0,46.0,56.0,25.0,32.0,47.0,40.0,67.0,68.0,14.0,7.0,9.0,8.0,12.0,CB,61.0,1000000.0,56.0,RES
261114,B. Kikanović,21,https://cdn.sofifa.com/players/261/114/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,57,66,San Jose Earthquakes,https://cdn.sofifa.com/teams/111928/30.png,375000.0,1000,1377,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,28.0,"Feb 16, 2021",2021,185,79,38.0,57.0,57.0,47.0,49.0,54.0,34.0,29.0,32.0,53.0,69.0,76.0,61.0,49.0,64.0,63.0,72.0,42.0,69.0,49.0,38.0,19.0,54.0,42.0,53.0,47.0,23.0,11.0,15.0,13.0,13.0,6.0,6.0,ST,59.0,619000.0,20.0,SUB
228191,J. Aspropotamitis,25,https://cdn.sofifa.com/players/228/191/22_60.png,Australia,https://cdn.sofifa.com/flags/au.png,62,65,Perth Glory,https://cdn.sofifa.com/teams/111399/30.png,475000.0,1000,1377,Right,1.0,4.0,2.0,Medium/ High,Lean (185+),No,RCB,5.0,"Oct 21, 2020",2023,188,76,27.0,21.0,61.0,61.0,23.0,32.0,27.0,21.0,49.0,49.0,65.0,63.0,56.0,54.0,39.0,31.0,79.0,74.0,83.0,17.0,62.0,60.0,19.0,30.0,38.0,65.0,60.0,57.0,11.0,15.0,14.0,10.0,10.0,CB,64.0,629000.0,59.0,DEFENDER
230621,G. Donnarumma,22,https://cdn.sofifa.com/players/230/621/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,89,93,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,119500000.0,110000,1377,Right,3.0,3.0,1.0,Medium/ Medium,Unique,Yes,GK,50.0,"Jul 15, 2021",2026,196,90,12.0,12.0,12.0,36.0,8.0,28.0,12.0,14.0,34.0,30.0,50.0,55.0,64.0,85.0,38.0,59.0,72.0,34.0,72.0,18.0,30.0,26.0,14.0,60.0,24.0,68.0,14.0,16.0,91.0,83.0,79.0,85.0,90.0,GK,89.0,230000000.0,20.0,GOALKEEPER
252906,H. Perritt,20,https://cdn.sofifa.com/players/252/906/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,56,66,Accrington Stanley,https://cdn.sofifa.com/teams/110313/30.png,300000.0,700,1377,Right,1.0,2.0,2.0,Medium/ Medium,Lean (185+),No,SUB,21.0,"Jul 1, 2019",2023,185,70,49.0,28.0,50.0,51.0,23.0,50.0,30.0,30.0,45.0,50.0,65.0,62.0,60.0,51.0,54.0,39.0,59.0,69.0,64.0,25.0,53.0,51.0,32.0,35.0,34.0,53.0,53.0,54.0,9.0,11.0,11.0,14.0,15.0,RWB,56.0,585000.0,51.0,SUB
245750,F. Carstens,22,https://cdn.sofifa.com/players/245/750/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,64,72,SV Wehen Wiesbaden,https://cdn.sofifa.com/teams/492/30.png,1200000.0,2000,1377,Right,1.0,3.0,2.0,High/ Medium,Normal (185+),No,CB,17.0,"May 20, 2021",2023,192,89,43.0,22.0,65.0,56.0,25.0,36.0,25.0,22.0,40.0,52.0,51.0,55.0,37.0,57.0,40.0,45.0,70.0,60.0,86.0,20.0,67.0,56.0,29.0,32.0,30.0,54.0,67.0,61.0,14.0,12.0,11.0,15.0,12.0,CB,66.0,2000000.0,64.0,DEFENDER
219471,C. Diedhiou,33,https://cdn.sofifa.com/players/219/471/22_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,65,65,FC Sochaux-Montbéliard,https://cdn.sofifa.com/teams/226/30.png,350000.0,2000,1377,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,SUB,18.0,"Jul 8, 2019",2022,191,76,25.0,24.0,66.0,47.0,24.0,35.0,28.0,32.0,32.0,39.0,60.0,64.0,42.0,53.0,48.0,34.0,80.0,63.0,81.0,22.0,73.0,64.0,23.0,32.0,39.0,60.0,65.0,62.0,16.0,11.0,6.0,6.0,13.0,CB,65.0,613000.0,68.0,SUB
260474,Kim Bong Soo,21,https://cdn.sofifa.com/players/260/474/22_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,48,57,Jeju United FC,https://cdn.sofifa.com/teams/1478/30.png,100000.0,800,1376,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,LCM,30.0,"Jan 5, 2021",2021,183,78,40.0,35.0,41.0,57.0,33.0,47.0,34.0,32.0,55.0,42.0,56.0,51.0,51.0,48.0,59.0,49.0,59.0,45.0,62.0,35.0,59.0,47.0,40.0,48.0,44.0,44.0,47.0,54.0,13.0,10.0,14.0,15.0,13.0,CDM,52.0,145000.0,41.0,MIDFIELDER
257865,J. Jones,24,https://cdn.sofifa.com/players/257/865/22_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,59,64,Barrow,https://cdn.sofifa.com/teams/381/30.png,300000.0,1000,1376,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,SUB,14.0,"Jul 31, 2020",2022,193,77,29.0,35.0,56.0,50.0,20.0,50.0,27.0,23.0,45.0,48.0,65.0,67.0,52.0,55.0,48.0,35.0,71.0,60.0,82.0,19.0,55.0,56.0,35.0,31.0,34.0,48.0,59.0,57.0,6.0,14.0,14.0,12.0,9.0,CB,61.0,548000.0,57.0,SUB
262841,T. Bertelsmann,19,https://cdn.sofifa.com/players/262/841/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,55,71,VfL Osnabrück,https://cdn.sofifa.com/teams/487/30.png,325000.0,600,1376,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,27.0,"Jul 1, 2021",2022,178,72,31.0,60.0,50.0,55.0,32.0,60.0,36.0,28.0,33.0,53.0,80.0,68.0,73.0,55.0,76.0,46.0,71.0,56.0,50.0,51.0,50.0,12.0,52.0,45.0,56.0,48.0,12.0,16.0,14.0,6.0,11.0,7.0,13.0,ST,57.0,674000.0,18.0,SUB
199482,A. Lopes,30,https://cdn.sofifa.com/players/199/482/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,82,83,Olympique Lyonnais,https://cdn.sofifa.com/teams/66/30.png,23000000.0,60000,1376,Left,2.0,2.0,1.0,Medium/ Medium,Normal (170-185),Yes,GK,1.0,"Jul 1, 2011",2023,184,81,19.0,18.0,16.0,32.0,13.0,15.0,15.0,14.0,31.0,21.0,63.0,64.0,67.0,82.0,62.0,53.0,82.0,36.0,73.0,18.0,45.0,25.0,9.0,48.0,16.0,65.0,15.0,13.0,84.0,78.0,70.0,80.0,86.0,GK,82.0,45400000.0,13.0,GOALKEEPER
259424,Salazar,18,https://cdn.sofifa.com/players/259/424/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,60,80,Real Madrid CF,https://cdn.sofifa.com/teams/243/30.png,675000.0,8000,1376,Right,1.0,3.0,3.0,High/ Low,Normal (170-185),No,RES,26.0,"Jul 1, 2020",2022,177,71,30.0,70.0,59.0,55.0,44.0,63.0,37.0,33.0,42.0,60.0,51.0,54.0,52.0,54.0,67.0,60.0,67.0,53.0,49.0,58.0,34.0,15.0,61.0,48.0,63.0,45.0,14.0,13.0,13.0,9.0,8.0,13.0,10.0,ST,62.0,2100000.0,17.0,RES
